Lat	Long	Soil_Type	Soil_Class	SoilDepth	HzSimb	HzDeIn	HzDeFn	HzVal	Silt	Clay	Sand	pH_KCL	C	C_N	BD
3.050	-57.500	LVA distr. Text. M. arg.	LVA	200	B1	20	40	2	29	65	6	4.3	0.97	7	1.4
3.050	-57.500	LVA distr. Text. M. arg.	LVA	200	A	0	20	1	38	52	10	4	1.71	9	1.4
3.050	-57.500	LVA distr. Text. M. arg.	LVA	200	B22	65	105	4	24	67	9	5.1	0.29	10	1.4
-18.317	-57.483	0	PE Ta sol. Aren./méd.	200	B22t	90	150	5	41	16	43	4	0.08	2	1.4
-18.317	-57.483	0	PE Ta sol. Aren./méd.	200	A2	35	55	3	36	7	57	4	0.12	3	1.4
-18.317	-57.483	0	PE Ta sol. Aren./méd.	200	B21t	55	90	4	36	13	51	4.1	0.13	3	1.4
-18.317	-57.483	0	PL e Ta méd./arg.	200	B22t	30	60	1	64	25	11	3.9	0.14	4	1.4
-18.317	-57.483	0	PE Ta sol. Aren./méd.	200	A12	15	35	2	33	9	58	3.9	0.27	5	1.4
-18.317	-57.483	0	PE Ta sol. Aren./méd.	200	A11	0	15	1	30	6	64	6.2	0.4	7	1.4
-14.867	-57.483	0	LV d méd.	200	A1	0	20	1	5.4	7.9	86.7	5.4	0.3	10	1.4
-14.867	-57.483	0	LV d méd.	200	A3	20	40	2	6.4	11.7	81.9	5	0.3	10	1.4
-14.867	-57.483	0	LV d méd.	200	B1	40	60	3	5.2	13.3	81.5	4.6	0.3	10	1.4
-14.867	-57.483	0	LV d méd.	200	B21	60	100	4	4.5	13.7	81.8	4.4	0.3	10	1.4
-14.867	-57.483	0	LV d méd.	200	B22	100	150	5	5.1	13.3	81.6	4.1	1	10	1.4
-14.983	-57.467	0	AQ a	200	C2	100	120	2	1	12	87	4	0.24	12	1.4
-14.983	-57.467	0	AQ a	200	A1	0	20	1	3	8	89	3.5	0.95	19	1.4
-10.933	-57.467	PVA ál. At. Baixa arg.	PVA	200	B23	110	135	5	29.4	49.4	21.2	3.7	0.2	10	1.4
-10.933	-57.467	PVA ál. At. Baixa arg.	PVA	200	B3	135	160	6	32.6	49	18.4	3.7	0.2	10	1.4
-10.933	-57.467	PVA ál. At. Baixa arg.	PVA	200	B22	70	110	4	24.8	56.2	19	3.8	0.3	10	1.4
-10.933	-57.467	PVA ál. At. Baixa arg.	PVA	200	B21	40	70	3	23.9	53.3	22.8	3.7	0.6	10	1.4
-10.933	-57.467	PVA ál. At. Baixa arg.	PVA	200	A3	15	40	2	25.1	47.6	27.3	3.6	1.2	10	1.4
-10.933	-57.467	PVA ál. At. Baixa arg.	PVA	200	A1	0	15	1	24.4	38.8	36.8	3.6	2.2	10	1.4
-4.817	-57.467	no value given	PVA arg.	200	B3	125	150	5	39.8	42.6	17.6	3.8	0.45	10	1.4
-4.817	-57.467	no value given	PVA arg.	200	B22	90	125	4	43.2	43	13.8	3.8	0.51	10	1.4
-4.817	-57.467	no value given	PVA arg.	200	B21	55	90	3	44.7	41.2	14.1	3.8	0.57	10	1.4
-4.817	-57.467	no value given	PVA arg.	200	B1	25	55	2	44.9	37.3	17.8	3.7	0.87	10	1.4
-4.817	-57.467	no value given	PVA arg.	200	A1	0	25	1	45	24.5	30.5	3.2	3.12	10	1.4
-18.517	-57.450	0	HL a Ta marg.	200	B3	90	130	5	26	72	2	3.6	0.32	3	1.4
-18.517	-57.450	0	HL a Ta marg.	200	B22tpl	50	90	4	26	72	2	3.6	0.52	4	1.4
-18.517	-57.450	0	HL a Ta marg.	200	B1	7	27	2	41	57	2	3.5	0.77	5	1.4
-18.517	-57.450	0	HL a Ta marg.	200	B21tpl	27	50	3	24	74	2	3.6	0.76	6	1.4
-18.517	-57.450	0	HL a Ta marg.	200	A1	0	7	1	43	55	2	3.9	1.56	6	1.4
-3.317	-57.450	LA distrófico/mod. Muito Arg.	LA 	200	B22	90	170	5	5	72.8	22.2	3.9	0.34	10	1.4
-3.317	-57.450	LA distrófico/mod. Muito Arg.	LA 	200	B21	55	90	4	6	70.9	23.1	3.8	0.52	10	1.4
-3.317	-57.450	LA distrófico/mod. Muito Arg.	LA 	200	B1	25	55	3	7.2	67.2	25.6	3.7	0.8	10	1.4
-3.317	-57.450	LA distrófico/mod. Muito Arg.	LA 	200	A3	10	25	2	9.3	60.5	30.2	3.8	1.4	10	1.4
-3.317	-57.450	LA distrófico/mod. Muito Arg.	LA 	200	A1	0	10	1	13.5	41.2	45.3	3.2	4.4	10	1.4
-13.600	-57.433	0	LVd arg.	200	B22	90	150	5	9.5	54.2	36.3	5.5	0.5	10	1.4
-13.600	-57.433	0	LVd arg.	200	B21	50	90	4	10.5	52.2	37.3	5.2	0.6	12	1.4
-13.600	-57.433	0	LVd arg.	200	A3	10	30	2	13.3	44.7	42	4.6	1.2	12	1.4
-13.600	-57.433	0	LVd arg.	200	B1	30	50	3	10.8	49.7	39.5	4.7	0.9	13	1.4
-13.600	-57.433	0	LVd arg.	200	AP	0	10	1	14.5	36.1	49.4	4.4	1.6	13	1.4
1.883	-57.433	LVA distr. Casc. Text. M. arg.	LVA	200	A3	10	20	2	26	69	5	3.9	1.05	11	1.4
1.883	-57.433	LVA distr. Casc. Text. M. arg.	LVA	200	A1	0	10	1	29	60	11	3.2	1.84	12	1.4
1.883	-57.433	LVA distr. Casc. Text. M. arg.	LVA	200	B21	40	75	4	17	77	6	4	0.67	13	1.4
1.883	-57.433	LVA distr. Casc. Text. M. arg.	LVA	200	B1	20	40	3	22	73	5	4	0.75	13	1.4
1.883	-57.433	LVA distr. Casc. Text. M. arg.	LVA	200	B22	75	120	5	20	74	6	4.2	0.55	14	1.4
-14.533	-57.417	0	PE Tb ab. aren./méd.	200	A1	0	20	1	8.6	2.7	88.7	6.4	0.1	3	1.4
-14.533	-57.417	0	PE Tb ab. aren./méd.	200	B2t	50	130	3	7.7	31.8	60.5	4.5	0.3	6	1.4
-14.533	-57.417	0	PE Tb ab. aren./méd.	200	A2	20	50	2	9.1	3.7	87.2	5.8	0.3	8	1.4
-10.050	-57.400	PVA d. at. baixa méd.	PVA	200	B23	140	160	6	8.9	60.4	30.7	4.6	0.4	10	1.4
-10.050	-57.400	PVA d. at. baixa méd.	PVA	200	B22	100	140	5	9.3	59.3	31.4	4.5	0.5	10	1.4
-10.050	-57.400	PVA d. at. baixa méd.	PVA	200	B21	70	100	4	10	59.6	30.4	4.2	0.7	10	1.4
-10.050	-57.400	PVA d. at. baixa méd.	PVA	200	B1	35	70	3	11.9	59.8	28.3	4	0.9	10	1.4
-10.050	-57.400	PVA d. at. baixa méd.	PVA	200	A3	5	35	2	14	40.7	45.3	3.8	1.3	10	1.4
-10.050	-57.400	PVA d. at. baixa méd.	PVA	200	A1	0	5	1	18.2	19.2	62.6	4	3.2	10	1.4
-14.650	-57.383	0	LVd méd.	200	B23	120	150	1	6	18.4	75.6	4.5	0.2	10	1.4
-14.650	-57.383	0	LV e méd.	200	B22	120	160	6	9.8	19.5	70.7	5.5	0.3	10	1.4
-14.650	-57.383	0	LV e méd.	200	B21	60	120	5	10.6	19.4	70	5.4	0.3	10	1.4
-14.650	-57.383	0	LV e méd.	200	B1	40	60	4	11.5	17.5	71	5	0.3	10	1.4
-14.650	-57.383	0	LV e méd.	200	A3	15	40	3	8.3	14.4	77.3	4.5	0.6	12	1.4
-14.650	-57.383	0	LV e méd.	200	A1	0	15	2	10.8	11.6	77.6	4.6	0.8	16	1.4
-2.417	-57.383	PVA text. Arg.	PVA	200	B22	65	95	5	11	55	34	3.9	0.39	8	1.4
-2.417	-57.383	PVA text. Arg.	PVA	200	B1	25	45	3	23	51	26	3.8	0.64	9	1.4
-2.417	-57.383	PVA text. Arg.	PVA	200	B21	45	65	4	13	55	32	3.7	0.55	11	1.4
-2.417	-57.383	PVA text. Arg.	PVA	200	A3	7	25	2	22	41	37	3.7	1.18	11	1.4
-2.417	-57.383	PVA text. Arg.	PVA	200	A1	0	7	1	22	21	57	3.4	3.07	16	1.4
-13.067	-57.367	0	AQ a	200	C2	65	105	4	6.6	10.9	82.5	4	0.1	10	1.4
-13.067	-57.367	0	AQ a	200	C1	30	65	3	5.2	11	83.8	3.9	0.3	10	1.4
-13.067	-57.367	0	AQ a	200	AC	10	30	2	4.2	8.2	87.6	3.9	0.5	10	1.4
-13.067	-57.367	0	AQ a	200	C3	105	150	5	5.9	11.4	82.7	4.1	1	10	1.4
-13.067	-57.367	0	AQ a	200	A1	150	10	1	4.1	5.8	90.1	3.4	1.1	10	1.4
-11.567	-57.350	LVE ál. Méd.	LVE	200	B22	120	170	5	30.4	26.5	43.1	5.2	0.1	10	1.4
-11.567	-57.350	LVE ál. Méd.	LVE	200	B21	75	120	4	30.7	25.4	43.9	4.8	0.3	10	1.4
-11.567	-57.350	LVE ál. Méd.	LVE	200	A	0	20	1	30.9	14.8	54.3	4.1	0.8	10	1.4
-11.567	-57.350	LVE ál. Méd.	LVE	200	B11	20	50	2	31	23.5	45.5	4.4	0.6	12	1.4
-11.567	-57.350	LVE ál. Méd.	LVE	200	B12	50	75	3	36.5	25.7	37.8	4.5	0.4	13	1.4
-12.867	-57.333	0	LV a méd.	200	B22	105	150	5	5.5	19.2	75.3	4	0.3	10	1.4
-12.867	-57.333	0	LV a méd.	200	B21	65	105	4	4.1	17.4	78.5	4	0.4	10	1.4
-12.867	-57.333	0	LV a méd.	200	B1	30	65	3	3.2	15.4	81.4	3.9	0.5	10	1.4
-12.867	-57.333	0	LV a méd.	200	A3	10	30	2	2.4	12	85.6	3.9	0.6	10	1.4
-12.867	-57.333	0	LV a méd.	200	A1	0	10	1	3.8	9.6	86.6	3.6	1.1	10	1.4
-10.933	-57.333	g ál. …	g	200	C1	30	50	3	25.2	10	64.8	4	0.2	10	1.4
-10.933	-57.333	g ál. …	g	200	C2	50	80	4	23.8	10.6	65.6	4	0.3	10	1.4
-10.933	-57.333	g ál. …	g	200	C3	80	100	5	23.8	9.3	66.9	4	0.4	10	1.4
-10.933	-57.333	g ál. …	g	200	A3	15	30	2	15.8	7.9	76.3	3.9	1.1	10	1.4
-10.933	-57.333	g ál. …	g	200	A1	0	15	1	9.9	6.5	83.6	3.7	1.7	10	1.4
-19.850	-57.300	0	PL e Ta aren./méd.	200	B22	100	140	4	6	21	73	7.8	0.04	10	1.4
-19.850	-57.300	0	PL e Ta aren./méd.	200	B21	50	100	3	12	12	76	7.8	0.07	10	1.4
-19.850	-57.300	0	PL e Ta aren./méd.	200	A2	10	50	2	12	6	82	7.1	0.21	4	1.4
-19.850	-57.300	0	PL e Ta aren./méd.	200	A1	0	10	1	11	4	85	7.2	0.46	5	1.4
-17.483	-57.300	Planossolo álico	HLa7	200	IIB23tg	120	150	6	30	65	5	3.7	0.23	3	1.4
-17.483	-57.300	Planossolo álico	HLa7	200	IIB22tg	63	120	5	30	62	8	3.8	0.28	3	1.4
-17.483	-57.300	Planossolo álico	HLa7	200	A22	24	40	3	47	23	30	3.9	0.21	4	1.4
-17.483	-57.300	Planossolo álico	HLa7	200	B21tg	40	63	4	38	41	21	3.9	0.28	4	1.4
-17.483	-57.300	Planossolo álico	HLa7	200	A21	15	24	2	53	17	30	3.8	0.32	4	1.4
-17.483	-57.300	Planossolo álico	HLa7	200	A1	0	15	1	53	19	28	3.9	1.02	6	1.4
-12.817	-57.300	0	LEd méd.	200	B22	90	150	5	12.6	10.9	76.5	5.1	0.2	10	1.4
-12.817	-57.300	0	LEd méd.	200	B21	60	90	4	4.9	17.1	78	4.4	0.3	10	1.4
-12.817	-57.300	0	LEd méd.	200	B1	30	60	3	5.7	13.6	80.7	4.3	0.4	10	1.4
-12.817	-57.300	0	LEd méd.	200	A3	15	30	2	3.4	10.7	85.9	4.1	0.6	10	1.4
-12.817	-57.300	0	LEd méd.	200	A1	0	15	1	2.9	7.5	89.6	3.9	0.6	10	1.4
-19.267	-57.283	Glei Pouco Húmico eutrófico	HGPe1	200	IIC2g	100	160	4	13	18	69	5.1	0.05	10	1.4
-19.267	-57.283	Glei Pouco Húmico eutrófico	HGPe1	200	IIC1g	60	100	3	22	61	17	5.3	0.17	2	1.4
-19.267	-57.283	Glei Pouco Húmico eutrófico	HGPe1	200	IIAC	30	60	2	22	57	21	4	0.33	4	1.4
-19.267	-57.283	Glei Pouco Húmico eutrófico	HGPe1	200	A1	0	30	1	33	26	41	3.6	0.59	5	1.4
-15.683	-57.283	0	Ca Tb plint. Epicn./méd.	200	C	75	95	5	51.3	29.5	19.2	3.7	0.2	10	1.4
-15.683	-57.283	0	Ca Tb plint. Epicn./méd.	200	(B)2pl	30	60	3	41.7	35.8	22.5	3.7	0.9	10	1.4
-15.683	-57.283	0	Ca Tb plint. Epicn./méd.	200	(B)3pl	60	75	4	48.4	32.8	18.8	3.7	0.9	10	1.4
-15.683	-57.283	0	Ca Tb plint. Epicn./méd.	200	A1cn	0	10	1	42.8	16.4	40.8	4	1	10	1.4
-15.683	-57.283	0	Ca Tb plint. Epicn./méd.	200	A3/B1 cn	10	30	2	38.3	25	36.7	3.7	1.2	10	1.4
-15.650	-57.283	0	LV a méd./méd.casc.	200	B2	60	100	4	24.3	25.4	50.3	3.9	0.2	10	1.4
-15.650	-57.283	0	LV a méd./méd.casc.	200	B1	30	60	3	35.5	23.9	40.6	3.9	0.3	10	1.4
-15.650	-57.283	0	LV a méd./méd.casc.	200	A3	5	30	2	29.5	21	49.5	3.8	0.4	10	1.4
-15.650	-57.283	0	LV a méd./méd.casc.	200	A1	0	5	1	32.9	16.5	50.6	3.9	0.6	10	1.4
-14.317	-57.283	0	AQ a	200	C2	60	100	4	6.5	10.2	83.3	4.2	0.1	5	1.4
-14.317	-57.283	0	AQ a	200	C3	100	160	5	8.8	8	83.2	4.4	0.1	6	1.4
-14.317	-57.283	0	AQ a	200	C1	15	60	3	6.8	6.9	86.3	4.2	0.2	7	1.4
-14.317	-57.283	0	AQ a	200	AC	7	15	2	6.3	5.6	88.1	4.2	0.3	8	1.4
-14.317	-57.283	0	AQ a	200	A1	0	7	1	6.9	5.3	87.8	4.1	0.5	8	1.4
-9.500	-57.283	LVA epiál. Méd.	LVA	200	B22	60	80	4	17	29	54	3.9	0.38	4	1.4
-9.500	-57.283	LVA epiál. Méd.	LVA	200	B21	40	60	3	16	30	54	3.8	0.43	5	1.4
-9.500	-57.283	LVA epiál. Méd.	LVA	200	B1	20	40	2	15	28	57	4	0.55	5	1.4
-9.500	-57.283	LVA epiál. Méd.	LVA	200	A	0	20	1	18	26	56	3.6	0.56	5	1.4
-9.500	-57.283	PVA endoál. At. Baixa arg.	PVA	200	B1	40	60	3	24	40	36	3.7	0.43	6	1.4
-9.500	-57.283	PVA endoál. At. Baixa arg.	PVA	200	B3	100	130	5	22	40	38	3.8	0.23	8	1.4
-9.500	-57.283	PVA endoál. At. Baixa arg.	PVA	200	B2	60	100	4	21	43	36	3.7	0.39	8	1.4
-9.500	-57.283	PVA endoál. At. Baixa arg.	PVA	200	A3	15	40	2	27	35	38	3.6	0.94	13	1.4
-9.500	-57.283	PVA endoál. At. Baixa arg.	PVA	200	A1	0	15	1	28	31	41	3.5	1.85	19	1.4
-16.050	-57.267	0	PE Tb cn. Méd./arg.	200	B1cn	35	70	3	27.8	37	35.2	4.6	0.75	4.6	1.4
-16.050	-57.267	0	PE Tb cn. Méd./arg.	200	B2cn	70	120	4	17.5	39.7	42.8	4.7	0.44	4.7	1.4
-16.050	-57.267	0	PE Tb cn. Méd./arg.	200	A3cn	15	35	2	26.6	23.9	49.5	4.8	1.11	4.8	1.4
-16.050	-57.267	0	PE Tb cn. Méd./arg.	200	B3cn	120	160	5	20.9	39.7	39.4	5.2	0.52	5.2	1.4
-16.050	-57.267	0	PE Tb cn. Méd./arg.	200	Ap	0	15	1	24.3	21.8	53.9	5.3	1.11	5.3	1.4
-9.233	-57.267	PVA ál. At. Baixa arg.	PVA 	200	B3	100	140	5	56.5	42.6	0.9	3.5	0.1	5	1.4
-9.233	-57.267	PVA ál. At. Baixa arg.	PVA 	200	B2	60	100	4	37.4	61.5	1.1	3.6	0.4	10	1.4
-9.233	-57.267	PVA ál. At. Baixa arg.	PVA 	200	B1	35	60	3	42.4	55.4	2.2	3.5	0.8	11	1.4
-9.233	-57.267	PVA ál. At. Baixa arg.	PVA 	200	A3	15	35	2	61.9	34.1	4	3.4	1.5	11	1.4
-9.233	-57.267	PVA ál. At. Baixa arg.	PVA 	200	A1	0	15	1	63	32.1	4.9	3.2	6.1	15	1.4
-16.017	-57.250	0	HGP e Ta arg.	200	A3g	20	50	2	19.9	35	45.1	4.9	0.57	4.9	1.4
-16.017	-57.250	0	HGP e Ta arg.	200	A1	0	20	1	28.3	29.6	42.1	4.9	0.95	4.9	1.4
-16.017	-57.250	0	HGP e Ta arg.	200	Cg	50	120	3	31.8	37.9	30.3	6.5	0.84	6.5	1.4
-11.133	-57.250	LVA epiál. Méd.	LVA 	200	B22	120	170	5	26.7	27.1	46.2	5.5	0.1	5	1.4
-11.133	-57.250	LVA epiál. Méd.	LVA 	200	B21	55	120	4	54.4	27.4	18.2	5.2	0.02	10	1.4
-11.133	-57.250	LVA epiál. Méd.	LVA 	200	B1	30	55	3	27.9	27.3	44.8	4.5	0.4	10	1.4
-11.133	-57.250	LVA epiál. Méd.	LVA 	200	A1	0	15	1	36.3	12.8	50.9	4.3	1.5	10	1.4
-11.133	-57.250	LVA epiál. Méd.	LVA 	200	A3	15	30	2	26.3	23.1	50.6	4.2	0.9	11	1.4
-10.717	-57.233	A ál. Méd.	A	200	C3	90	120	5	53.9	16.3	29.8	4	0.1	5	1.4
-10.717	-57.233	A ál. Méd.	A	200	C4	120	160	6	56.2	17	26.8	4	0.1	5	1.4
-10.717	-57.233	A ál. Méd.	A	200	C1	40	60	3	59.5	13.2	27.3	4	0.3	7	1.4
-10.717	-57.233	A ál. Méd.	A	200	A3	20	40	2	60.1	8.8	31.1	4	0.6	7	1.4
-10.717	-57.233	A ál. Méd.	A	200	C2	60	90	4	56.3	15.9	27.8	4	0.2	10	1.4
-10.717	-57.233	A ál. Méd.	A	200	A1	0	20	1	59.5	8.3	32.2	4.1	1.1	11	1.4
-19.250	-57.217	0	HGP e Ta marg.	200	C2g	100	140	4	49	48	3	3.6	0.11	2	1.4
-19.250	-57.217	0	HGP e Ta marg.	200	C1g	50	100	3	28	71	1	3.5	0.27	2	1.4
-19.250	-57.217	0	HGP e Ta marg.	200	AC	20	50	2	24	75	1	3.6	0.36	3	1.4
-19.250	-57.217	0	HGP e Ta marg.	200	A	0	20	1	25	71	4	3.6	0.47	4	1.4
-15.317	-57.217	0	HGP a Tb arg.	200	Cg	40	120	3	31.3	44.7	24	3.5	0.1	10	1.4
-15.317	-57.217	0	HGP a Tb arg.	200	AC	10	40	2	34.2	34.8	31	3.5	0.4	10	1.4
-15.317	-57.217	0	HGP a Tb arg.	200	A1	0	10	1	40.3	29	30.7	3.5	0.7	10	1.4
-13.283	-57.217	Latossolo Vermelho-Amarelo distrófico	LVd11	200	B21	80	110	4	8.2	45.1	46.7	4.6	0.6	12	1.4
-13.283	-57.217	Latossolo Vermelho-Amarelo distrófico	LVd11	200	B22	110	160	5	11	43.9	45.1	4.8	0.4	13	1.4
-13.283	-57.217	Latossolo Vermelho-Amarelo distrófico	LVd11	200	B1	30	80	3	11	44.2	44.8	4.2	1	13	1.4
-13.283	-57.217	Latossolo Vermelho-Amarelo distrófico	LVd11	200	A3	10	30	2	8.8	40.6	50.6	4.1	1.7	13	1.4
-13.283	-57.217	Latossolo Vermelho-Amarelo distrófico	LVd11	200	A1	0	10	1	8.4	34.9	56.7	3.8	2.4	13	1.4
-11.500	-57.217	LVE epiál. Méd.	LVE	200	A	0	15	1	52.7	11.3	36	4.2	1.2	6	1.4
-11.500	-57.217	LVE epiál. Méd.	LVE	200	B23	100	170	5	42.8	28.8	28.4	5.1	0.2	10	1.4
-11.500	-57.217	LVE epiál. Méd.	LVE	200	B22	60	100	4	42.4	29.8	27.8	4.5	0.3	10	1.4
-11.500	-57.217	LVE epiál. Méd.	LVE	200	B21	35	60	3	44.5	27.6	27.9	4.3	0.4	10	1.4
-11.500	-57.217	LVE epiál. Méd.	LVE	200	B1	15	35	2	46.2	23.4	30.4	4.2	0.5	10	1.4
-18.567	-57.200	Planossolo eutrófico	PLe6	200	IIC	160	180	7	3	3	94	6.9	0.04	10	1.4
-18.567	-57.200	Planossolo eutrófico	PLe6	200	A22	70	110	4	5	4	91	5.9	0.05	2	1.4
-18.567	-57.200	Planossolo eutrófico	PLe6	200	A21	40	70	3	2	4	94	5.7	0.08	2	1.4
-18.567	-57.200	Planossolo eutrófico	PLe6	200	B21tg	110	130	5	17	19	64	6.4	0.18	3	1.4
-18.567	-57.200	Planossolo eutrófico	PLe6	200	A12	20	40	2	7	5	88	6	 0.15 	3	1.4
-18.567	-57.200	Planossolo eutrófico	PLe6	200	B22tg	130	160	6	12	32	56	6.8	0.22	4	1.4
-18.567	-57.200	Planossolo eutrófico	PLe6	200	A11	0	20	1	6	5	89	5.9	0.52	7	1.4
-18.267	-57.200	0	PL d Tb aren./méd.	200	B22tg	110	160	4	11	20	69	3.9	0.04	10	1.4
-18.267	-57.200	0	PL d Tb aren./méd.	200	B21 tg	80	110	3	11	21	68	3.8	0.06	10	1.4
-18.267	-57.200	0	PL d Tb aren./méd.	200	A2	30	80	2	7	4	89	4.2	0.08	10	1.4
-18.267	-57.200	0	PL d Tb aren./méd.	200	A1	170	30	1	8	4	88	4	0.29	5	1.4
-12.283	-57.183	0	LEd méd.	200	B22	90	150	5	7.6	17.9	74.5	4.9	0.1	10	1.4
-12.283	-57.183	0	LEd méd.	200	B21	60	90	4	7.8	18.4	73.8	4.6	0.2	10	1.4
-12.283	-57.183	0	LEd méd.	200	B1	25	60	3	7.6	17.7	74.7	4.3	0.3	10	1.4
-12.283	-57.183	0	LEd méd.	200	A3	10	25	2	7.4	14.8	77.8	4.2	0.4	10	1.4
-12.283	-57.183	0	LEd méd.	200	A1	0	10	1	5.2	14.2	80.6	3.9	0.9	11	1.4
-1.783	-57.183	PVA text. Arg.	PVA	200	B1	25	50	3	13	58	29	4.5	0.54	11	1.4
-1.783	-57.183	PVA text. Arg.	PVA	200	A3	10	25	2	21	44	35	4.9	1.05	11	1.4
-1.783	-57.183	PVA text. Arg.	PVA	200	B21	50	90	4	10	59	31	4.8	0.48	12	1.4
-1.783	-57.183	PVA text. Arg.	PVA	200	A1	0	10	1	20	37	43	3.3	1.73	12	1.4
-1.783	-57.183	PVA text. Arg.	PVA	200	B22	90	130	5	14	60	26	4.8	0.38	13	1.4
-16.650	-57.167	0	HP aren.	200	A22	100	115	2	14	2	84	6.4	0.03	2	1.4
-16.650	-57.167	0	HP aren.	200	B2hircn	120	160	4	13	6	81	5.2	0.03	2	1.4
-16.650	-57.167	0	HP aren.	200	B1	115	120	3	19	5	76	5.2	0.03	2	1.4
-16.650	-57.167	0	HP aren.	200	A21	2	100	1	9	2	89	5.8	5	2	1.4
-14.583	-57.167	Latossolo Roxo distrófico	LRd1	200	B22	100	150	5	25.8	66.3	7.9	4.8	0.4	10	1.4
-14.583	-57.167	Latossolo Roxo distrófico	LRd1	200	A1	0	20	1	32.2	52.3	15.5	4.1	1.4	10	1.4
-14.583	-57.167	Latossolo Roxo distrófico	LRd1	200	A3	20	40	2	33.5	59.5	7	4.1	1.1	11	1.4
-14.583	-57.167	Latossolo Roxo distrófico	LRd1	200	B21	60	100	4	27.9	67.6	4.5	4.5	0.7	12	1.4
-14.583	-57.167	Latossolo Roxo distrófico	LRd1	200	B1	40	60	3	30.6	62.9	6.5	4.5	0.8	13	1.4
-13.133	-57.167	0	LV a arg.	200	B22	110	150	5	12.3	43.4	44.3	4.3	0.3	10	1.4
-13.133	-57.167	0	LV a arg.	200	B21	70	110	4	11	43.3	45.7	3.9	0.4	10	1.4
-13.133	-57.167	0	LV a arg.	200	B1	30	70	3	11.9	41.4	46.7	3.9	0.6	10	1.4
-13.133	-57.167	0	LV a arg.	200	A3	10	30	2	14.1	34.5	51.4	3.7	1.4	10	1.4
-13.133	-57.167	0	LV a arg.	200	A1	0	10	1	14.6	24.7	60.7	3.4	1.9	10	1.4
-8.167	-57.167	AQ ál. Fraco 	AQ	200	A1	0	5	1	5	3	92	3.4	2.32	6	1.4
-8.167	-57.167	AQ ál. Fraco 	AQ	200	C3	65	85	5	10	13	77	4.1	0.64	10	1.4
-8.167	-57.167	AQ ál. Fraco 	AQ	200	A3	5	20	2	3	4	93	3.4	1.02	10	1.4
-8.167	-57.167	AQ ál. Fraco 	AQ	200	C1	20	45	3	10	8	82	3.8	0.97	12	1.4
-8.167	-57.167	AQ ál. Fraco 	AQ	200	C2	45	65	4	11	12	77	4.1	0.96	14	1.4
-11.667	-57.133	LVE epiál. Méd.	LVE	200	B22	110	170	5	25.4	23.1	51.5	5.6	0.1	5	1.4
-11.667	-57.133	LVE epiál. Méd.	LVE	200	A1	0	10	1	26.9	12.5	60.6	4	1.2	12	1.4
-11.667	-57.133	LVE epiál. Méd.	LVE	200	B1	25	60	3	24.5	22.2	53.3	4.5	0.4	13	1.4
-11.667	-57.133	LVE epiál. Méd.	LVE	200	A3	10	25	2	25.5	17.7	56.8	4.2	0.9	13	1.4
-11.667	-57.133	LVE epiál. Méd.	LVE	200	B21	60	110	4	24.4	22.4	53.2	5.2	0.3	15	1.4
-11.350	-57.133	PVA e. cn. At. Baixa méd.	PVA	200	C	90	100	5	63.3	11.2	25.5	4.4	0.1	10	1.4
-11.350	-57.133	PVA e. cn. At. Baixa méd.	PVA	200	B3	70	90	4	53.8	22.7	23.5	4.5	0.3	10	1.4
-11.350	-57.133	PVA e. cn. At. Baixa méd.	PVA	200	AB cn	20	40	2	51.9	21.8	26.3	4.3	0.8	11	1.4
-11.350	-57.133	PVA e. cn. At. Baixa méd.	PVA	200	A1cn	0	20	1	54.7	14.1	31.2	4.4	1.3	11	1.4
-11.350	-57.133	PVA e. cn. At. Baixa méd.	PVA	200	B2	40	70	3	48.5	31.2	20.3	4.6	0.5	12	1.4
-17.883	-57.117	0	PL d Tb aren./méd.	200	A2	20	55	2	9	1	90	4.7	0.05	10	1.4
-17.883	-57.117	0	PL d Tb aren./méd.	200	B22	130	160	5	14	25	61	4.3	0.09	2	1.4
-17.883	-57.117	0	PL d Tb aren./méd.	200	B1	55	63	3	12	9	79	4.3	0.11	2	1.4
-17.883	-57.117	0	PL d Tb aren./méd.	200	B21	63	130	4	8	26	66	4	0.13	2	1.4
-17.883	-57.117	0	PL d Tb aren./méd.	200	A1	0	20	1	9	6	85	4.1	0.7	6	1.4
-15.217	-57.117	0	PV d Tb aren./méd.	200	B22t	120	170	5	10.8	22.3	66.9	4.3	0.2	10	1.4
-15.217	-57.117	0	PV d Tb aren./méd.	200	B21t	70	120	4	11.4	21.2	67.4	4	0.2	10	1.4
-15.217	-57.117	0	PV d Tb aren./méd.	200	B1	30	70	3	12.2	21.7	66.1	3.9	0.4	10	1.4
-15.217	-57.117	0	PV d Tb aren./méd.	200	A3	10	30	2	7.3	11.6	81.1	3.8	0.7	10	1.4
-15.217	-57.117	0	PV d Tb aren./méd.	200	AP	0	10	1	9.7	8.6	81.7	4.5	1.4	10	1.4
-9.567	-57.117	PVA d. at. Baixa méd.	PVA	200	A1	0	8	1	9	8	83	4.1	2.26	10	1.4
-9.567	-57.117	PVA d. at. Baixa méd.	PVA	200	B22	80	120	5	14	32	54	4	0.43	11	1.4
-9.567	-57.117	PVA d. at. Baixa méd.	PVA	200	B21	50	80	4	16	33	51	4	0.48	12	1.4
-9.567	-57.117	PVA d. at. Baixa méd.	PVA	200	B1	20	50	3	26	25	49	3.9	0.62	12	1.4
